fips,year,parameter_85101,parameter_88101,parameter_44201,parameter_42602,parameter_42401,parameter_42101
39069,2020,null,null,null,null,null,null
39069,2004,null,null,null,null,null,null
39069,2016,null,null,null,null,null,null
39069,2000,null,null,null,null,null,null
39069,1996,null,null,null,null,null,null
39069,1984,null,null,null,null,null,null
39069,2012,null,null,null,null,null,null
39069,1992,null,null,null,null,null,null
39069,2008,null,null,null,null,null,null
39069,1988,null,null,null,null,null,null
39069,2005,null,null,null,null,null,null
39069,1999,null,null,null,null,null,null
39069,1993,null,null,null,null,null,null
39069,1991,null,null,null,null,null,null
39069,2011,null,null,null,null,null,null
39069,2007,null,null,null,null,null,null
39069,2009,null,null,null,null,null,null
39069,1990,null,null,null,null,null,null
39069,2019,null,null,null,null,null,null
39069,2003,null,null,null,null,null,null
39069,2010,null,null,null,null,null,null
39069,2001,null,null,null,null,null,null
39069,2015,null,null,null,null,null,null
39069,1998,null,null,null,null,null,null
39069,2006,null,null,null,null,null,null
39069,1997,null,null,null,null,null,null
39069,1995,null,null,null,null,null,null
39069,2021,null,null,null,null,null,null
39069,2013,null,null,null,null,null,null
39069,1981,null,null,null,15.14,null,null
39069,1982,null,null,null,null,null,null
39069,1983,null,null,null,null,null,null
39069,2002,null,null,null,null,null,null
39069,2018,null,null,null,null,null,null
39069,1985,null,null,null,null,null,null
39069,2017,null,null,null,null,null,null
39069,2014,null,null,null,null,null,null
39069,1989,null,null,null,null,null,null
39069,1986,null,null,null,null,null,null
39069,1994,null,null,null,null,null,null
39069,1987,null,null,null,null,null,null
39069,2022,null,null,null,null,null,null
39069,2023,null,null,null,null,null,null
21161,1980,null,null,null,8.863462,3.855769,null
21161,2020,null,null,null,null,null,null
21161,2004,null,null,null,null,null,null
21161,2016,null,null,null,null,null,null
21161,2000,null,null,null,null,null,null
21161,1996,null,null,null,null,null,null
21161,1984,null,null,null,null,null,null
21161,2012,null,null,null,null,null,null
21161,1992,null,null,null,null,null,null
21161,2008,null,null,null,null,null,null
21161,1988,null,null,null,null,null,null
21161,2005,null,null,null,null,null,null
21161,1999,null,null,null,null,null,null
21161,1993,null,null,null,null,null,null
21161,1991,null,null,null,null,null,null
21161,2011,null,null,null,null,null,null
21161,2007,null,null,null,null,null,null
21161,2009,null,null,null,null,null,null
21161,1990,null,null,null,null,null,null
21161,2019,null,null,null,null,null,null
21161,2003,null,null,null,null,null,null
21161,2010,null,null,null,null,null,null
21161,2001,null,null,null,null,null,null
21161,2015,null,null,null,null,null,null
21161,1998,null,null,null,null,null,null
21161,2006,null,null,null,null,null,null
21161,1997,null,null,null,null,null,null
21161,1995,null,null,null,null,null,null
21161,2021,null,null,null,null,null,null
21161,2013,null,null,null,null,null,null
21161,1981,null,null,null,11.129787,3.10625,null
21161,1982,null,null,null,null,null,null
21161,1983,null,null,null,null,null,null
21161,2002,null,null,null,null,null,null
21161,2018,null,null,null,null,null,null
21161,1985,null,null,null,null,null,null
21161,2017,null,null,null,null,null,null
21161,2014,null,null,null,null,null,null
21161,1989,null,null,null,null,null,null
21161,1986,null,null,null,null,null,null
21161,1994,null,null,null,null,null,null
21161,1987,null,null,null,null,null,null
21161,2022,null,null,null,null,null,null
21161,2023,null,null,null,null,null,null
39101,1980,null,null,null,19.340385,null,null
39101,2020,null,null,null,null,null,null
39101,2004,null,null,null,null,null,null
39101,2016,null,null,null,null,null,null
39101,2000,null,null,null,null,null,null
39101,1996,null,null,null,null,null,null
39101,1984,null,null,null,null,null,null
39101,2012,null,null,null,null,null,null
39101,1992,null,null,null,null,null,null
39101,2008,null,null,null,null,null,null
39101,1988,null,null,null,null,null,null
39101,2005,null,null,null,null,null,null
39101,1999,null,null,null,null,null,null
39101,1993,null,null,null,null,null,null
39101,1991,null,null,null,null,null,null
39101,2011,null,null,null,null,null,null
39101,2007,null,null,null,null,null,null
39101,2009,null,null,null,null,null,null
39101,1990,null,null,null,null,null,null
39101,2019,null,null,null,null,null,null
39101,2003,null,null,null,null,null,null
39101,2010,null,null,null,null,null,null
39101,2001,null,null,null,null,null,null
39101,2015,null,null,null,null,null,null
39101,1998,null,null,null,null,null,null
39101,2006,null,null,null,null,null,null
39101,1997,null,null,null,null,null,null
39101,1995,null,null,null,null,null,null
39101,2021,null,null,null,null,null,null
39101,2013,null,null,null,null,null,null
39101,1981,null,null,null,18.196552,null,null
39101,1982,null,null,null,null,null,null
39101,1983,null,null,null,null,null,null
39101,2002,null,null,null,null,null,null
39101,2018,null,null,null,null,null,null
39101,1985,null,null,null,null,null,null
39101,2017,null,null,null,null,null,null
39101,2014,null,null,null,null,null,null
39101,1989,null,null,null,null,null,null
39101,1986,null,null,null,null,null,null
39101,1994,null,null,null,null,null,null
39101,1987,null,null,null,null,null,null
39101,2022,null,null,null,null,null,null
39101,2023,null,null,null,null,null,null
39043,1980,null,null,null,20.729412,null,null
39043,2020,null,null,null,null,null,null
39043,2004,null,null,null,null,null,null
39043,2016,null,null,null,null,null,null
39043,2000,null,null,null,null,null,null
39043,1996,null,null,null,null,null,null
39043,1984,null,null,null,null,null,null
39043,2012,null,null,null,null,null,null
39043,1992,null,null,null,null,null,null
39043,2008,null,null,null,null,null,null
39043,1988,null,null,null,null,null,null
39043,2005,null,null,null,null,null,null
39043,1999,null,null,null,null,null,null
39043,1993,null,null,null,null,null,null
39043,1991,null,null,null,null,null,null
39043,2011,null,null,null,null,null,null
39043,2007,null,null,null,null,null,null
39043,2009,null,null,null,null,null,null
39043,1990,null,null,null,null,null,null
39043,2019,null,null,null,null,null,null
39043,2003,null,null,null,null,null,null
39043,2010,null,null,null,null,null,null
39043,2001,null,null,null,null,null,null
39043,2015,null,null,null,null,null,null
39043,1998,null,null,null,null,null,null
39043,2006,null,null,null,null,null,null
39043,1997,null,null,null,null,null,null
39043,1995,null,null,null,null,null,null
39043,2021,null,null,null,null,null,null
39043,2013,null,null,null,null,null,null
39043,1981,null,null,null,22.446429,null,null
39043,1982,null,null,null,null,null,null
39043,1983,null,null,null,null,null,null
39043,2002,null,null,null,null,null,null
39043,2018,null,null,null,null,null,null
39043,1985,null,null,null,null,null,null
39043,2017,null,null,null,null,null,null
39043,2014,null,null,null,null,null,null
39043,1989,null,null,null,null,null,null
39043,1986,null,null,null,null,null,null
39043,1994,null,null,null,null,null,null
39043,1987,null,null,null,null,null,null
39043,2022,null,null,null,null,null,null
39043,2023,null,null,null,null,null,null
12051,1980,null,null,null,8.352381,0.597778,null
12051,2020,null,null,null,null,null,null
12051,2004,null,null,null,null,null,null
12051,2016,null,null,null,null,null,null
12051,2000,null,null,null,null,null,null
12051,1996,null,null,null,null,null,null
12051,1984,null,null,null,null,null,null
12051,2012,null,null,null,null,null,null
12051,1992,null,null,null,null,null,null
12051,2008,null,null,null,null,null,null
12051,1988,null,null,null,null,null,null
12051,2005,null,null,null,null,null,null
12051,1999,null,null,null,null,null,null
12051,1993,null,null,null,null,null,null
12051,1991,null,null,null,null,null,null
12051,2011,null,null,null,null,null,null
12051,2007,null,null,null,null,null,null
12051,2009,null,null,null,null,null,null
12051,1990,null,null,null,null,null,null
12051,2019,null,null,null,null,null,null
12051,2003,null,null,null,null,null,null
12051,2010,null,null,null,null,null,null
12051,2001,null,null,null,null,null,null
12051,2015,null,null,null,null,null,null
12051,1998,null,null,null,null,null,null
12051,2006,null,null,null,null,null,null
12051,1997,null,null,null,null,null,null
12051,1995,null,null,null,null,null,null
12051,2021,null,null,null,null,null,null
12051,2013,null,null,null,null,null,null
12051,1981,null,null,null,8.980488,0.372549,null
12051,1982,null,null,null,8.864286,0.2,null
12051,1983,null,null,null,null,null,null
12051,2002,null,null,null,null,null,null
12051,2018,null,null,null,null,null,null
12051,1985,null,null,null,null,null,null
12051,2017,null,null,null,null,null,null
12051,2014,null,null,null,null,null,null
12051,1989,null,null,null,null,null,null
12051,1986,null,null,null,null,null,null
12051,1994,null,null,null,null,null,null
12051,1987,null,null,null,null,null,null
12051,2022,null,null,null,null,null,null
12051,2023,null,null,null,null,null,null
1059,1980,null,null,null,null,null,null
1059,2020,null,null,null,null,null,null
1059,2004,null,null,null,null,null,null
1059,2016,null,null,null,null,null,null
1059,2000,null,null,null,null,null,null
1059,1996,null,null,null,null,null,null
1059,1984,null,null,null,null,null,null
1059,2012,null,null,null,null,null,null
1059,1992,null,null,null,null,null,null
1059,2008,null,null,null,null,null,null
1059,1988,null,null,null,null,null,null
1059,2005,null,null,null,null,null,null
1059,1999,null,null,null,null,null,null
1059,1993,null,null,null,null,null,null
1059,1991,null,null,null,null,null,null
1059,2011,null,null,null,null,null,null
1059,2007,null,null,null,null,null,null
1059,2009,null,null,null,null,null,null
1059,1990,null,null,null,null,null,null
1059,2019,null,null,null,null,null,null
1059,2003,null,null,null,null,null,null
1059,2010,null,null,null,null,null,null
1059,2001,null,null,null,null,null,null
1059,2015,null,null,null,null,null,null
1059,1998,22.857143,null,null,null,null,null
1059,2006,null,null,null,null,null,null
1059,1997,null,null,null,null,null,null
1059,1995,null,null,null,null,null,null
1059,2021,null,null,null,null,null,null
1059,2013,null,null,null,null,null,null
1059,1981,null,null,null,null,null,null
1059,1982,null,null,null,null,null,null
1059,1983,null,null,null,null,null,null
1059,2002,null,null,null,null,null,null
1059,2018,null,null,null,null,null,null
1059,1985,null,null,null,null,null,null
1059,2017,null,null,null,null,null,null
1059,2014,null,null,null,null,null,null
1059,1989,null,null,null,null,null,null
1059,1986,null,null,null,null,null,null
1059,1994,null,null,null,null,null,null
1059,1987,null,null,null,null,null,null
1059,2022,null,null,null,null,null,null
1059,2023,null,null,null,null,null,null
21211,1980,null,null,null,14.646,1.810204,null
21211,2020,null,null,null,null,null,null
21211,2004,null,null,null,null,null,null
21211,2016,null,null,null,null,null,null
21211,2000,null,null,null,null,null,null
21211,1996,null,null,null,null,null,null
21211,1984,null,null,null,null,null,null
21211,2012,null,null,null,null,null,null
21211,1992,null,null,null,null,null,null
21211,2008,null,null,null,null,null,null
21211,1988,null,null,null,null,null,null
21211,2005,null,null,null,null,null,null
21211,1999,null,null,null,null,null,null
21211,1993,null,null,null,null,null,null
21211,1991,null,null,null,null,null,null
21211,2011,null,null,null,null,null,null
21211,2007,null,null,null,null,null,null
21211,2009,null,null,null,null,null,null
21211,1990,null,null,null,null,null,null
21211,2019,null,null,null,null,null,null
21211,2003,null,null,null,null,null,null
21211,2010,null,null,null,null,null,null
21211,2001,null,null,null,null,null,null
21211,2015,null,null,null,null,null,null
21211,1998,null,null,null,null,null,null
21211,2006,null,null,null,null,null,null
21211,1997,null,null,null,null,null,null
21211,1995,null,null,null,null,null,null
21211,2021,null,null,null,null,null,null
21211,2013,null,null,null,null,null,null
21211,1981,null,null,null,12.852273,4.575,null
21211,1982,null,null,null,null,null,null
21211,1983,null,null,null,null,null,null
21211,2002,null,null,null,null,null,null
21211,2018,null,null,null,null,null,null
21211,1985,null,null,null,null,null,null
21211,2017,null,null,null,null,null,null
21211,2014,null,null,null,null,null,null
21211,1989,null,null,null,null,null,null
21211,1986,null,null,null,null,null,null
21211,1994,null,null,null,null,null,null
21211,1987,null,null,null,null,null,null
21211,2022,null,null,null,null,null,null
21211,2023,null,null,null,null,null,null
39147,1980,null,null,null,16.374,null,null
39147,2020,null,null,null,null,null,null
39147,2004,null,null,null,null,null,null
39147,2016,null,null,null,null,null,null
39147,2000,null,null,null,null,null,null
39147,1996,null,null,null,null,null,null
39147,1984,null,null,null,null,null,null
39147,2012,null,null,null,null,null,null
39147,1992,null,null,null,null,null,null
39147,2008,null,null,null,null,null,null
39147,1988,null,null,null,null,null,null
39147,2005,null,null,null,null,null,null
39147,1999,null,null,null,null,null,null
39147,1993,null,null,null,null,null,null
39147,1991,null,null,null,null,null,null
39147,2011,null,null,null,null,null,null
39147,2007,null,null,null,null,null,null
39147,2009,null,null,null,null,null,null
39147,1990,null,null,null,null,null,null
39147,2019,null,null,null,null,null,null
39147,2003,null,null,null,null,null,null
